gram,counts
covid 19,133103
july13coup whatshappeninginmyanmar,16151
sacwantscoviduncontrollable whatshappeninginmyanmar,12578
myanmarneedso2 sacwantscoviduncontrollable,10241
need help,9798
help covid,9657
whatshappeninginmyanmar july13coup,8930
07 2021,7426
19 vaccine,6230
get well,5350
well soon,4879
19 myanmarneedso2,4734
myanmarneedso2 whatshappeninginmyanmar,4654
19 cases,4618
dreadfulcovidamidmilitarycoup july13coup,3838
pin code,3582
covid19 pune,3580
age limit,3579
2021 vaccine,3577
min age,3576
dose1 capacity,3576
dose2 capacity,3576
dates available,3576
vaccine vaccinepune,3576
vaccinepune cowin,3576
cowin covid19,3576
19 crisis,3426
sacwantscoviduncontrollable dreadfulcovidamidmilitarycoup,3297
sagaing region,3161
wave covid,3091
19 patients,3024
death toll,3001
19 vaccines,2920
third wave,2878
14 07,2835
covishield min,2824
19 pandemic,2753
limit 18,2735
military dictatorship,2663
13 07,2646
18 dose1,2607
dreadfulcovidamidmilitarycoup whatshappeninginmyanmar,2547
dreadfulcovidamidmilitarycoup myanmarneedso2,2491
myanmarneedso2 dreadfulcovidamidmilitarycoup,2439
delta variant,2410
oxygen shortage,2406
pandemi covid,2349
sacwantscoviduncontrollable july13coup,2297
19 whatshappeninginmyanmar,2295
dictatorship covid,2279
crisis ungeneva,2270
ungeneva dreadfulcovidamidmilitarycoup,2267
myanmar junta,2252
july13coup myanmarneedso2,2213
patients myanmar,2198
patuhi bersama,2190
killing covid,2183
shortage killing,2182
junta restricts,2181
restricts sales,2181
we need,2172
sales myanmarneedso2,2166
19 di,2156
myanmarneedso2 july13coup,2130
tetaptaatippkmdukung patuhi,2129
military coup,2105
sacwantscoviduncontrollable myanmarneedso2,2105
19 virus,2097
kalay sagaing,2095
july13coup myanmarneeds02,2079
myanmarneeds02 dreadfulcovidamidmilitarycoup,2077
covid19 situation,2077
region july13coup,2072
weapon kill,2072
3rd wave,2054
covid19 vaccine,2040
kill innocent,2036
20 million,2024
new cases,2015
million kyats,2014
infected covid,2006
rural land,1999
based rural,1997
land group,1997
19 amid,1994
amid military,1988
human rights,1986
earn living,1982
kyats masks,1982
group make,1981
masks rice,1981
magway division,1980
make donation,1980
struggling earn,1980
coup 20,1980
division based,1979
donation struggling,1979
living third,1979
rice july13coup,1976
new covid,1941
myanmar sacwantscoviduncontrollable,1914
19 spreading,1913
day day,1902
military council,1897
19 dreadfulcovidamidmilitarycoup,1895
delta covid,1892
innocent people,1891
situation myanmar,1885
deaths due,1875
number deaths,1874
spreading terribly,1874
terribly myanmar,1874
people sacwantscoviduncontrollable,1848
myanmar worrying,1848
worrying myanmarneedso2,1847
19 seen,1843
eyes dictator,1822
dictator covid,1822
seen murder,1822
murder weapon,1822
july13coup sacwantscoviduncontrollable,1818
rights abuses,1816
abuses civilians,1809
civilians military,1809
rapporteurun july13coup,1808
increasing day,1804
council rapporteurun,1803
due oxygen,1800
oxygen deficiency,1794
number patients,1794
available 14,1791
patients infected,1790
virus number,1787
myanmar number,1787
deficiency increasing,1786
day myanmarneedso2,1786
19 vaccination,1768
coup covid,1742
get vaccinated,1736
available 13,1720
covid we,1720
nearly 000,1712
suffering much,1710
toll nearly,1709
myanmar peoples,1707
much coup,1707
johnson amp,1706
000 myanmar,1706
peoples suffering,1706
amp johnson,1683
covid19 coronavirus,1672
coronavirus covid19,1620
suffering covid,1613
19 rapid,1586
un_hrc hrw,1552
rapporteurun un_hrc,1552
tostevinm poppymcp,1541
whatshappeninginmyanmar tostevinm,1540
poppymcp leongwaikitcna,1540
kenroth rapporteurun,1540
leongwaikitcna nugmyanmar,1539
nugmyanmar drsasa22222,1539
rapid conditions,1539
conditions change,1539
change instant,1539
instant july13coup,1539
drsasa22222 kenroth,1536
across country,1528
effective treatment,1523
provide effective,1516
paper strike,1505
patients myanmarneedso2,1500
treatment patients,1494
plans covid,1491
19 plans,1490
plans provide,1489
dictator plans,1488
paddy plant,1485
daik tsp,1482
strike paddy,1481
youths daik,1479
covid19 pandemic,1474
tsp whatshappeninginmyanmar,1442
plant youths,1439
variante delta,1426
juli 2021,1381
nuevos casos,1370
myanmar people,1368
soon dobby,1364
fully vaccinated,1342
program vaksinasi,1324
13 juli,1296
sinergipolrimahasiswadukung program,1276
15 07,1250
coronavirus cases,1247
casos covid,1240
chin state,1237
dv 2021,1235
football club,1232
number covid,1228
medical equipments,1226
town northern,1225
thousands dv,1225
chinland football,1224
donated medical,1224
20 lakhs,1224
locals suffering,1224
northern chin,1224
cikha town,1223
state whatshappeninginmyanmar,1222
dv2021 usembassycairo_against_dv2021,1222
club donated,1221
equipments worth,1221
worth 20,1221
lakhs locals,1221
19 cikha,1220
2021 15,1190
ppkm darurat,1176
dreadfulcovidamidmillitarycoup whatshappeninginmyanmar,1146
sacwantscoviduncontrollable dreadfulcovidamidmillitarycoup,1145
strike marched,1079
high number,1072
current situation,1071
tsp sagaing,1062
19 across,1062
villages strike,1055
despite high,1054
country collective,1049
abolish inhuman,1047
inhuman dictator,1047
region abolish,1045
dictator evening,1045
july 13,1042
vaccine outreach,1039
public health,1035
chaungoo tsp,1028
collective amyintthikenal,1027
amyintthikenal villages,1027
evening july13coup,1026
pass sanitaire,1025
marched chaungoo,1023
covid19 cases,1019
situation yangon,1014
pasien covid,1013
โคว ด19,1009
people dying,1006
coronavirus vaccine,1005
stay safe,1001
july13coup milkteaalliance,981
18 45,970
45 dose1,969
24 horas,959
13 julio,947
coronavirus pandemic,946
kasus covid,927
19 deaths,923
per 13,915
2021 14,914
infected amp,912
vaksinasi covid,905
vaksin covid,898
per hari,893
penanganan pandemi,890
19 per,878
19 outbreak,868
angka kesembuhan,865
20 123,862
due covid,857
terus bertambah,850
satupadu lawan,843
45 18,842
secara nasional,841
limit 45,841
orang per,839
123 orang,836
kesembuhan harian,836
outreach minors,836
harian terus,835
2021 secara,835
nasional angka,835
bertambah sebesar,835
sebesar 20,835
perkembangan penanganan,833
whatshappeninginmyanmar myanmarneedso2,830
vacunación covid,828
almost 000,823
health officials,822
197 000,822
amp almost,821
dying everyday,819
least 197,819
yangon largest,818
amid coup,815
hari sinergipolrimahasiswadukung,814
last week,812
dari covid,811
vacuna covid,811
000 infected,809
da covid,808
crisis amid,808
largest cemetery,807
cemetery crowded,807
000 casualties,806
casualties numbers,806
deaths whatshappeninginmyanmar,805
higher photos,803
guillain barré,802
get covid,801
crowded deaths,797
coup least,796
numbers higher,795
please stop,794
sars cov,793
everyday 3rd,793
photos current,793
19 dengan,783
últimas 24,778
minors covid,773
est pas,772
blaming covid,759
johnson covid,758
stop blaming,754
19 incompetence,751
incompetence callow,750
callow indifference,750
indifference ban,750
ban thousands,750
selectees becoming,750
becoming us,750
us legal,750
legal immigrants,750
new coronavirus,747
2021 selectees,747
soon doyoung,746
immigrants shame,745
orang yang,744
tested positive,734
positif covid,728
contagios covid,727
us covid,723
covid19 covid,720
covid19 covid_19,711
protokol kesehatan,695
positive covid,695
vacunas covid,693
covid19 vaccines,692
july 2021,692
last year,683
covid19 vaccination,683
using covid,683
per day,680
contre covid,679
19 yang,678
tercera ola,678
pandemia covid19,673
milkteaalliance whatshappeninginmyanmar,664
july 12,664
dosis vacuna,654
lawan corona,654
hospitalvaccines covishield,648
sembuh dari,643
19 amp,643
side effects,630
july12coup whatshappeninginmyanmar,630
2021 16,628
16 07,628
di tengah,627
health workers,626
19 restrictions,626
boris johnson,626
19 untuk,618
yang telah,617
casos coronavirus,613
coronavirus restrictions,609
virus covid,606
24 hours,606
duduk rumah,601
covaxin min,597
qu il,596
casos covid19,595
plasma konvalesen,589
13 2021,589
coronavirus covid,586
cases rising,585
di indonesia,583
oxygen supplies,574
2021 07,569
telah sembuh,567
19 via,564
donor plasma,562
hari ini,560
19 case,559
coronavirus ward,559
covid covid19,558
via youtube,553
casos positivos,542
gt gt,535
casos activos,534
three weeks,531
19 situation,528
cases covid,526
myanmarneedso2 july11coup,520
faire vacciner,519
myanmar chaos,518
penanganan covid,516
july11coup whatshappeninginmyanmar,515
nuevos contagios,513
active cases,513
lack oxygen,510
due lack,504
new deaths,501
100 000,495
19 flimsy,495
flimsy excuse,495
excuse destroying,495
destroying american,495
american dream,495
dream thousands,494
immigrants inhuman,494
inhuman approach,494
vaccine doses,492
contagios covid19,491
halts vaccine,491
19 vaccinations,488
fast recovery,488
coronavirus argentina,487
take care,485
emmanuel macron,483
tennessee halts,479
wtf 11k,478
2021 immigrants,478
approach dv2021,478
vaccinated covid,477
watch video,476
oxygen plants,474
gon na,473
от covid,472
dead bodies,470
july14coup whatshappeninginmyanmar,469
political advantage,464
vaccination obligatoire,463
social distancing,462
long term,461
19 akan,460
penyebaran covid,459
19 infections,459
deaths last,459
untuk menjadi,456
many people,453
prime minister,453
lacalleesdelosrevolucionarios cubaporlavida,453
capacity dates,452
lonjakan kasus,451
new warning,445
enough oxygen,445
sacwantscoviduncontrollable july12coup,444
facebook posts,443
covid cases,442
vaccination rates,441
monopolizing oxygen,440
wear mask,439
amp coup,439
casos nuevos,438
queue oxygen,438
hospitals amp,438
vacuna covid19,437
killing civilians,437
19 see,437
health care,436
pandemia covid,436
julio 2021,436
myanmarneedso2 july14coup,436
wave covid19,435
patients hospitals,435
rejecting patients,435
amp killing,433
dengan mengajak,432
oxygen amp,432
supplies rejecting,432
civilians looking,432
looking o2,432
oksigen di,431
coup insane,431
insane queue,431
plants facebook,431
posts searching,431
searching o2,431
