gram,counts
covid 19 vaccine,6973
covid 19 cases,5198
covid 19 crisis,4248
junta uses covid,3420
uses covid weapons,3417
min age limit,3229
2021 vaccine vaccinepune,3229
vaccine vaccinepune cowin,3229
vaccinepune cowin covid19,3229
cowin covid19 pune,3229
covid 19 pandemic,3176
pandemi covid 19,3097
covid 19 di,3071
age limit 18,2750
30 07 2021,2746
covishield min age,2744
covid weapons myanmarcovidsos,2625
07 2021 vaccine,2556
18 dose1 capacity,2538
covid 19 vaccines,2534
rapporteurun dreadfulcovidamidmilitarycoup whatshappeninginmyanmar,2352
july29coup milkteaalliance whatshappeninginmyanmar,2071
limit 18 dose1,2059
29 07 2021,2013
covid 19 vaccination,1887
new covid 19,1884
myanmar begs oxygen,1842
begs oxygen july29coup,1836
zin ko ko,1796
ko ko khant,1796
hrw kenroth mbachelet,1774
intlcrimcourt unhumanrights judiciaryug,1773
judiciaryug alupo_h hrw,1772
alupo_h hrw kenroth,1772
unhumanrights judiciaryug alupo_h,1771
ko khant volunteer,1770
31 07 2021,1768
khant volunteer helping,1750
oxygen july29coup whatshappeninginmyanmar,1746
07 2021 31,1744
2021 31 07,1744
sac terrorists looting,1727
terrorists looting oxygen,1727
looting oxygen tanks,1725
oxygen tanks imported,1725
tanks imported charities,1725
imported charities myanmar,1718
charities myanmar begs,1718
re using covid19,1713
using covid19 tool,1712
covid19 tool continue,1712
tool continue looting,1712
continue looting oppressing,1710
looting oppressing ugandans,1710
ugandans voted stop,1709
voted stop inflicting,1709
us re using,1708
stop inflicting onto,1707
inflicting onto us,1707
onto us re,1707
oppressing ugandans ugandaisbleeding,1707
freeallpoliticalprisonersinuganda intlcrimcourt unhumanrights,1701
ugandans ugandaisbleeding freeallpoliticalprisonersinuganda,1698
ugandaisbleeding freeallpoliticalprisonersinuganda intlcrimcourt,1698
covid 19 outbreak,1670
dates available 30,1665
available 30 07,1665
massal covid 19,1545
menteng jakarta pusat,1545
vaksinasi massal covid,1544
19 di gedung,1538
dates available 29,1535
available 29 07,1535
gedung pusat dakwah,1534
di gedung pusat,1532
pusat dakwah muhammadiyah,1532
muhammadiyah menteng jakarta,1529
meninjau langsung vaksinasi,1528
langsung vaksinasi massal,1528
dakwah muhammadiyah menteng,1527
current covid 19,1502
listyo sigit prabowo,1429
covid 19 patients,1420
drs listyo sigit,1411
jenderal polisi drs,1410
polisi drs listyo,1410
19 crisis myanmar,1403
kapolri jenderal polisi,1397
sigit prabowo meninjau,1387
prabowo meninjau langsung,1384
positive covid 19,1369
sinergipercepatvaksinasipatuhi ppkm lakukan5m,1341
today whatshappeninginmyanmar july29coup,1315
myanmarcovidsos stoparrestingdoctors sacwantscoviduncontrollable,1303
weapons myanmarcovidsos stoparrestingdoctors,1300
fight covid 19,1294
weapons myanmarcovidsos sacwantscoviduncontrollable,1263
myanmarcovidsos sacwantscoviduncontrollable myanmarneedso2,1248
polrisalurkanbansoskomitmen atasi pandemi,1246
casos covid 19,1246
coup covid 19,1205
vaccinated covid 19,1203
trouble military coup,1201
military coup covid,1201
myanmar people trouble,1200
people trouble military,1200
19 crisis rapporteurun,1194
july29coup whatshappeninginmyanmar releasethedetainees,1191
crisis rapporteurun dreadfulcovidamidmilitarycoup,1190
covid 19 patient,1184
jakarta pusat sinergipercepatvaksinasipatuhi,1176
pusat sinergipercepatvaksinasipatuhi ppkm,1176
crisis myanmar rapporteurun,1169
myanmar rapporteurun dreadfulcovidamidmilitarycoup,1165
covid 19 telah,1158
19 outbreak myanmar,1145
helping covid 19,1137
july29coup dreadfulcovidamidmilitarycoup whatshappeninginmyanmar,1135
outbreak myanmar july29coup,1134
myanmar july29coup dreadfulcovidamidmilitarycoup,1130
get covid 19,1129
ko zin ko,1118
