tweet_id	date	time	lang	country_code
1646362565289680898	2023-04-13	03:59:58	en	Toronto, Ontario, Canada
1646362574366048256	2023-04-13	04:00:00	en	170 countries & territories
1646362574404079616	2023-04-13	04:00:00	en	NULL
1646362576962613248	2023-04-13	04:00:00	en	730-8586　広島県広島市中区国泰寺町1-6-34 
1646362576995905537	2023-04-13	04:00:00	en	NULL
1646362580854644736	2023-04-13	04:00:01	de	NULL
1646362581664161792	2023-04-13	04:00:02	en	NULL
1646362582490681344	2023-04-13	04:00:02	es	Ciudad Autónoma de Buenos Aires, Argentina
1646362583551680513	2023-04-13	04:00:02	en	NULL
1646362584675655685	2023-04-13	04:00:02	en	NULL
1646362585761972233	2023-04-13	04:00:03	en	NULL
1646362587825598465	2023-04-13	04:00:03	en	New Hampshire
1646362611624050688	2023-04-13	04:00:09	en	Jonesboro, Arkansas USA
1646362614375522306	2023-04-13	04:00:09	es	Jalisco, México
1646362618519515137	2023-04-13	04:00:10	en	Ubiquitous 
1646362618637193217	2023-04-13	04:00:10	en	@Rrockstar10@aus.social
1646362619710930945	2023-04-13	04:00:11	en	S̶pain
1646362621044506624	2023-04-13	04:00:11	en	Alexandria
1646362622386745344	2023-04-13	04:00:11	en	Alexandria
1646362624676839425	2023-04-13	04:00:12	en	Cary, NC, USA
1646362627596066816	2023-04-13	04:00:13	es	Jalisco, México
1646362649435967498	2023-04-13	04:00:18	en	red deer
1646362651734446080	2023-04-13	04:00:18	en	India | Malaysia
1646362652258754562	2023-04-13	04:00:18	ja	NULL
1646362659334369287	2023-04-13	04:00:20	fr	NULL
1646362694835122177	2023-04-13	04:00:29	qme	NULL
1646362709221421056	2023-04-13	04:00:32	art	Texas, USA
1646362717475729409	2023-04-13	04:00:34	qme	Bolivia
1646362718050349057	2023-04-13	04:00:34	qam	NULL
1646362722098089985	2023-04-13	04:00:35	zxx	Vijayawada, India
1646362743828627456	2023-04-13	04:00:40	de	Leipzig
1646362766809366528	2023-04-13	04:00:46	en	Taipei, 🇹🇼 / 臺北市，臺灣
1646362780923219968	2023-04-13	04:00:49	en	India
1646362789055692802	2023-04-13	04:00:51	en	NULL
1646362789806743554	2023-04-13	04:00:51	qme	North Vancouver
1646362800330252291	2023-04-13	04:00:54	hi	India
1646362805212442625	2023-04-13	04:00:55	ja	Tokio,Japan
1646362810501435393	2023-04-13	04:00:56	en	NULL
1646362821880344579	2023-04-13	04:00:59	en	NULL
1646362824816439298	2023-04-13	04:01:00	ru	Кузбасс, Россия
1646362829593935873	2023-04-13	04:01:01	en	NULL
1646362834199011328	2023-04-13	04:01:02	und	NULL
1646362840750764032	2023-04-13	04:01:03	en	NULL
1646362850745810944	2023-04-13	04:01:06	ja	JAPAN
1646362875563323395	2023-04-13	04:01:12	en	NULL
1646362878021193729	2023-04-13	04:01:12	fr	NULL
1646362882203090946	2023-04-13	04:01:13	zxx	NULL
1646362890864062464	2023-04-13	04:01:15	en	NULL
1646362893036957696	2023-04-13	04:01:16	en	Odisha, India
1646362895737843714	2023-04-13	04:01:16	fr	https://gettr.com
1646362898892206081	2023-04-13	04:01:17	en	Vancouver, British Columbia
1646362899378769920	2023-04-13	04:01:17	en	NULL
