gram,counts
covid 19 vaccine,9415
covid 19 pandemic,7793
lebarantanpakerumunantakbir dirumah saja,3140
covid 19 vaccination,3101
worse covid 19,3078
19 pandemic people,3078
whatshappeninginmyanmar may12coup crimesagainsthumanity,3070
far worse covid,3067
military coup disaster,3065
coup disaster far,3065
disaster far worse,3065
may12coup crimesagainsthumanity hearthevoiceofmyanmar,3063
pandemic people suffered,3063
alot whatshappeninginmyanmar may12coup,3060
people suffered alot,3059
suffered alot whatshappeninginmyanmar,3058
covid 19 cases,2928
covid 19 vaccines,2657
penularan covid 19,2260
covid 19 dan,1878
pfizer covid 19,1628
protokol kesehatan lebarantanpakerumunantakbir,1616
kesehatan lebarantanpakerumunantakbir dirumah,1616
di kampung halaman,1558
penyebaran covid 19,1540
taati protokol kesehatan,1532
dan taati protokol,1481
tunda mudikmu dan,1479
mudikmu dan taati,1479
died due heart,1345
due heart attack,1345
people went collect,1345
went collect body,1345
collect body lied,1344
heart attack may11,1343
attack may11 thugs,1343
may11 thugs hand,1343
body lied cremated,1343
cremated cuz infected,1343
cuz infected covid19,1343
covid19 whatshappeninginmyanmar may12coup,1343
farming he died,1342
thugs hand people,1342
hand people went,1342
lied cremated cuz,1342
he died due,1341
infected covid19 whatshappeninginmyanmar,1341
age56 arrested may9,1339
putlerling age56 arrested,1338
19 vaccination appointments,1291
vaccination appointments available,1277
appointments available cvs,1268
available cvs near,1268
sign 2021 05,1268
new covid 19,1267
keluarga di kampung,1255
due covid 19,1253
dan lindungi keluarga,1239
19 dan lindungi,1234
lindungi keluarga di,1234
kampung halaman dengan,1234
halaman dengan tunda,1234
dengan tunda mudikmu,1233
covid 19 patients,1223
2021 05 12,1220
tekan penularan covid,1209
da covid 19,1028
covid 19 deaths,996
covid 19 crisis,975
casos covid 19,971
lebaranjagaprokes silaturahmi tanpa,958
silaturahmi tanpa berkerumun,956
pa sign 2021,940
arrested may9 hakha,925
may9 hakha farming,925
hakha farming he,922
vacuna covid 19,896
vacunación covid 19,860
get covid 19,848
pandemia covid 19,847
baru penyebaran covid,841
international nurses day,834
15 min anonyme,834
min anonyme nous,834
anonyme nous bénéficierions,834
votre participation merci,834
covid 19 relief,812
india covid 19,794
patuhi protokol kesehatan,762
covid 19 dengan,758
fight covid 19,753
12 05 2021,741
últimas 24 horas,704
covid 19 lebarantanpakerumunantakbir,703
19 lebarantanpakerumunantakbir dirumah,702
positive covid 19,690
vaccine appointment available,676
pandemi covid 19,667
12 15 year,658
ages 12 15,656
amid covid 19,642
vacunas covid 19,621
15 year olds,616
appointment available age,601
available age 18,601
age 18 slots,601
18 slots available,601
05 2021 fee,601
2021 fee free,601
covid19 covid19vaccine covidindia,601
covid19vaccine covidindia vaccination,601
19 vaccine kids,593
astrazeneca covid 19,589
covid 19 restrictions,578
covid 19 variant,577
cases covid 19,574
johnson amp johnson,574
covid 19 15,572
sikh ngo covid19,565
covid19 4million oxygen,564
may 12 2021,563
ngo covid19 4million,562
covid 19 via,559
khalistan us sikh,557
us sikh ngo,557
pro khalistan us,556
19 15 min,550
last 24 hours,548
और सर ओर,548
एक तरफ covid19,548
तरफ covid19 भय,548
covid19 भय वह,548
भय वह और,547
