covid,122106
19,111191
coronavirus,93899
covid19,77298
cases,21281
people,19338
amp,19033
new,18224
trump,16031
deaths,14416
pandemic,14107
us,13871
000,11369
virus,11281
via,11143
2020,10414
like,9171
casos,9135
get,9096
one,8992
health,8828
news,8812
pilkadasehatpatuhprokes,7576
world,7561
realdonaldtrump,7472
di,7422
test,7066
time,7034
vaccine,6930
dan,6705
need,6609
would,6459
know,6245
26,6240
death,6207
many,5907
et,5801
si,5775
lockdown,5696
day,5667
total,5660
die,5555
help,5463
uk,5416
please,5410
could,5335
positive,5262
government,5254
corona,5231
china,5215
cdc,5189
florida,5170
masks,5149
still,5149
10,5063
state,5026
mask,4998
see,4963
today,4891
go,4874
kesehatan,4868
pandemi,4816
even,4805
spread,4694
des,4692
da,4671
americans,4662
the,4650
million,4618
take,4520
est,4485
pandemia,4463
going,4441
due,4434
ini,4397
per,4388
good,4312
back,4310
daily,4298
il,4278
think,4238
restrictions,4201
care,4174
make,4129
20,4097
since,4083
india,4077
app,4072
protokol,4064
kita,4051
well,4049
tests,4018
99,4004
may,4001
covidー19,3998
says,3992
first,3992
public,3986
country,3965
nhs,3950
24,3949
work,3937
year,3906
testing,3894
madrid,3844
rate,3835
also,3815
home,3801
let,3799
read,3789
right,3776
re,3772
social,3742
want,3701
said,3700
na,3691
way,3610
every,3568
du,3523
stop,3515
say,3470
nuevos,3457
live,3412
last,3381
number,3376
pour,3348
risk,3343
really,3340
data,3311
pilkada,3297
reports,3262
vote,3261
died,3196
case,3173
100,3161
dr,3155
students,3116
crisis,3094
keep,3072
global,3072
pas,3070
must,3059
flu,3033
salud,2989
days,2975
life,2954
states,2948
lives,2937
much,2931
week,2923
support,2918
response,2913
september,2906
man,2850
dalam,2847
50,2847
another,2837
200,2819
never,2818
non,2803
com,2787
patients,2772
look,2740
months,2736
25,2725
safe,2724
numbers,2701
everyone,2695
dead,2693
two,2686
president,2686
johnson,2677
dengan,2673
great,2659
latest,2640
não,2635
london,2627
kunci,2620
money,2579
free,2578
contagios,2571
yang,2567
america,2565
use,2562
update,2557
1trenggalek,2551
wearing,2547
family,2539
wear,2533
to,2519
years,2508
come,2504
times,2491
reported,2484
mais,2469
face,2465
stay,2460
got,2459
in,2453
next,2445
au,2423
hospital,2418
mil,2406
open,2401
business,2398
end,2398
gt,2396
muertes,2391
long,2391
prokes,2389
une,2385
adalah,2357
countries,2353
real,2342
em,2342
usa,2334
11,2331
control,2319
ca,2309
plan,2296
school,2292
plus,2284
melaksanakan,2281
police,2273
youtube,2266
12,2259
done,2257
dans,2256
better,2255
study,2255
made,2254
09,2242
rules,2226
15,2221
joebiden,2216
ve,2207
tjhinfar21,2205
thearieair,2197
tested,2196
around,2194
media,2188
thousands,2187
disease,2176
14,2163
infection,2145
economy,2142
kepatuhan,2131
confirmed,2121
thanks,2119
mengakhiri,2118
je,2116
personas,2110
yet,2092
believe,2090
ayo,2087
high,2087
30,2086
video,2075
dos,2070
fight,2067
qui,2061
medical,2059
ser,2051
van,2048
getting,2047
protect,2047
campaign,2046
ne,2044
muertos,2040
american,2031
without,2023
show,2006
nothing,2001
mundo,1998
population,1988
biden,1981
report,1980
gop,1975
sep,1973
science,1971
anti,1966
untuk,1965
far,1963
impact,1959
sur,1947
thing,1939
article,1936
highest,1936
gobierno,1931
election,1917
hope,1916
fauci,1911
part,1898
big,1893
second,1891
top,1889
away,1883
hoy,1880
positivo,1879
covid_19,1874
governor,1873
of,1867
children,1866
post,1861
keluargamu,1858
het,1858
infected,1854
saturday,1852
sure,1848
start,1846
anyone,1846
already,1843
recovery,1843
job,1842
schools,1834
país,1830
person,1816
ages,1813
bad,1812
outbreak,1807
businesses,1804
wave,1800
ce,1783
love,1776
infections,1773
yes,1763
god,1763
best,1761
needs,1758
70,1756
rates,1755
distancing,1753
find,1751
symptoms,1751
check,1751
important,1749
working,1744
medidas,1734
put,1731
fallecidos,1725
thank,1725
york,1714
and,1714
boris,1714
minister,1709
der,1699
dari,1698
results,1689
hit,1685
um,1682
eu,1674
pm,1671
county,1667
watch,1663
oh,1657
und,1646
18,1645
ever,1641
give,1641
va,1640
less,1634
tell,1632
follow,1632
lost,1629
using,1623
recovered,1621
horas,1621
travel,1615
normal,1608
national,1607
weeks,1606
pcr,1605
safety,1601
desantis,1600
enough,1600
updates,1597
it,1592
house,1591
online,1584
france,1584
left,1576
someone,1571
ada,1569
things,1564
patuhi,1559
canada,1556
called,1553
feel,1551
local,1550
united,1547
political,1545
amid,1533
día,1532
record,1531
change,1531
vaccines,1530
das,1528
workers,1521
university,1515
ahora,1513
community,1512
300,1509
kill,1504
gov,1503
fear,1502
truth,1496
positivos,1496
full,1495
leaders,1493
rise,1492
survival,1490
system,1490
coming,1490
everything,1488
par,1485
immunity,1481
vous,1475
increase,1473
actually,1471
flamengo,1471
call,1466
16,1466
including,1463
de,1461
gente,1455
across,1452
situation,1450
used,1449
research,1447
restaurants,1445
22,1444
lies,1439
toll,1437
place,1433
old,1431
others,1429
measures,1428
quarantine,1427
chinese,1425
something,1423
early,1421
healthcare,1419
serentak,1417
remember,1412
protest,1407
ll,1406
ad,1406
bien,1397
active,1396
taking,1396
sick,1395
contact,1390
close,1389
mas,1385
septiembre,1380
england,1380
continue,1378
rantai,1364
become,1362
