gram,counts
covid 19,69615
19 vaccine,4031
19 vaccination,2763
19 cases,2740
19 pandemic,2052
2021 05,2023
19 vaccines,1824
05 2021,1557
appointments available,1542
coronavirus covid19,1518
vaccination appointments,1518
cvs near,1505
19 restrictions,1504
available cvs,1503
sign 2021,1503
covid19 coronavirus,1495
new covid,1448
05 22,1427
covid19 vaccine,1312
social care,1254
restrictions lifted,1251
care covid,1244
new cases,1225
borisjohnson matthancock,1223
22 05,1213
add name,1210
major reorganisation,1207
reorganisation nhs,1207
petition asking,1205
matthancock pause,1205
pause major,1205
signed petition,1204
nhs social,1204
asking borisjohnson,1202
ve signed,1199
lifted add,1198
pa sign,1197
black fungus,1078
covid19 pandemic,1050
covidindia vaccination,964
fee free,914
due covid,914
indian variant,913
nuevos casos,868
casos covid,866
may 22,845
covid19 cases,841
19 patients,813
22 mayo,782
coronavirus cases,763
coronavirus pandemic,761
da covid,744
covid19 covid19vaccine,684
age 18,674
vaccine appointment,671
24 horas,661
coronavirus covid,651
slot available,651
available age,638
drrpnishank sir,635
appointment available,634
2021 fee,634
covid19vaccine covidindia,634
vaccination cowinnotifier,634
24 hours,623
public health,621
spread covid,615
social media,614
vacunas covid,609
fully vaccinated,609
get vaccinated,608
19 di,605
19 deaths,601
vaccination covid,601
via youtube,599
due covid19,598
board exams,597
last year,588
please cancel,584
sars cov,583
second wave,581
pfizer biontech,577
may 2021,563
board exam,557
fight covid19,537
fanb gnb,520
โคว ด19,516
nicolasmaduro cmdtegralgnb,515
active cases,505
uttar pradesh,504
new coronavirus,502
last 24,501
últimas 24,501
coronavirus vaccine,500
positivity rate,481
help us,481
vacunación covid,470
cmdtegralgnb conascmdte,469
conascmdte lopezvargasr,456
22 2021,455
américa latina,453
covid cases,451
cancel board,450
covid19 vaccination,448
vaccine doses,443
united states,442
new covid19,436
get covid,436
quítalelacoronaalvirus gnbcuidadetiytufamilia,433
casos activos,430
casos coronavirus,425
gnbcuidadetiytufamilia nicolasmaduro,420
cases covid,411
positive covid,411
sir please,409
19 india,405
covid19 covidindia,404
muertes covid,404
gt gt,404
22may fanb,403
vaksin covid,402
stay home,398
since last,398
free covid19,397
covid covid19,393
centre vaccination,393
covid19 covid19india,392
covid19 vaccines,390
coronavirus argentina,384
covid vaccine,384
lowest levels,380
19 situation,374
